02RETORNO01COBRANCA CNR   005230000002781010  ASSIS E SOARES LTDA           399HSBC           15061001600BPI0003695603GURUPI                                                                                                                                                                                                                                                                              000001
19900000003695603005230000002781010  0000006070889149         0000006070889149    1506109                  106140610000000                        1406100000000023300001006389900000000000                                                      0000000000000000000002330000000000000000                            0695603            0000000000000 33                                                   000002
19900000003695603005230000002781010  0000006070892148         0000006070892148    1506109                  106140610000000                        1406100000000023300001039629900000000000                                                      0000000000000000000002330000000000000000                            0695603            0000000000000 33                                                   000003
19900000003695603005230000002781010  0000006070977443         0000006070977443    1506109                  106140610000000                        1505100000000001585399005239900000000000                                                      0000000000000000000000164400000000000590                            0695603            0000000000000 22                                                   000004
19900000003695603005230000002781010  0000006071393346         0000006071393346    1506109                  106140610000000                        1506100000000003075001007949900000000000                                                      0000000000000000000000307500000000000000                            0695603            0000000000000 33                                                   000005
19900000003695603005230000002781010  0000006071394148         0000006071394148    1506109                  106140610000000                        1506100000000002085237005909900000000000                                                      0000000000000000000000208500000000000000                            0695603            0000000000000 33                                                   000006
19900000003695603005230000002781010  0000006071402647         0000006071402647    1506109                  106140610000000                        1506100000000006555104007939900000000000                                                      0000000000000000000000655500000000000000                            0695603            0000000000000 33                                                   000007
19900000003695603005230000002781010  0000006071409341         0000006071409341    1506109                  106140610000000                        1506100000000012000237023979900000000000                                                      0000000003000000000000900000000000000000                            0695603            0000000000000 33                                                   000008
19900000003695603005230000002781010  0000006071418243         0000006071418243    1506109                  106140610000000                        1506100000000003085104007939900000000000                                                      0000000000000000000000308500000000000000                            0695603            0000000000000 33                                                   000009
19900000003695603005230000002781010  0000006071425540         0000006071425540    1506109                  106140610000000                        1506100000000003085237005909900000000000                                                      0000000000000000000000308500000000000000                            0695603            0000000000000 33                                                   000010
19900000003695603005230000002781010  0000006071447640         0000006071447640    1506109                  106140610000000                        1506100000000001585104000159900000000000                                                      0000000000000000000000158500000000000000                            0695603            0000000000000 33                                                   000011
19900000003695603005230000002781010  0000006071453047         0000006071453047    1506109                  106140610000000                        1506100000000003075104007939900000000000                                                      0000000000000000000000307500000000000000                            0695603            0000000000000 33                                                   000012
19900000003695603005230000002781010  0000006071468945         0000006071468945    1506109                  106140610000000                        1506100000000001585399005239900000000000                                                      0000000000000000000000158500000000000000                            0695603            0000000000000 22                                                   000013
19900000003695603005230000002781010  0000006071532443         0000006071532443    1506109                  106140610000000                        1506100000000004095104007939900000000000                                                      0000000000000000000000409500000000000000                            0695603            0000000000000 33                                                   000014
19900000003695603005230000002781010  0000006071547240         0000006071547240    1506109                  106140610000000                        1506100000000002685341008679900000000000                                                      0000000000000000000000268500000000000000                            0695603            0000000000000 33                                                   000015
19900000003695603005230000002781010  0000006071566942         0000006071566942    1506109                  106140610000000                        1006100000000001585399005239900000000000                                                      0000000000000000000000162200000000000370                            0695603            0000000000000 21                                                   000016
19900000003695603005230000002781010  0000006071640143         0000006071640143    1506109                  106140610000000                        1506100000000001585104007939900000000000                                                      0000000000000000000000158500000000000000                            0695603            0000000000000 33                                                   000017
19900000003695603005230000002781010  0000006071644440         0000006071644440    1506109                  106140610000000                        1506100000000002075104007939900000000000                                                      0000000000000000000000207500000000000000                            0695603            0000000000000 33                                                   000018
19900000003695603005230000002781010  0000006071650940         0000006071650940    1506109                  106140610000000                        1506100000000001585104007939900000000000                                                      0000000000000000000000158500000000000000                            0695603            0000000000000 33                                                   000019
19900000003695603005230000002781010  0000006071670344         0000006071670344    1506109                  106140610000000                        1506100000000001585104007939900000000000                                                      0000000000000000000000158500000000000000                            0695603            0000000000000 33                                                   000020
19900000003695603005230000002781010  0000006071725440         0000006071725440    1506109                  106140610000000                        1706100000000002075399005239900000000000                                                      0000000000000000000000207500000000000000                            0695603            0000000000000 22                                                   000021
19900000003695603005230000002781010  0000006071752147         0000006071752147    1506109                  106140610000000                        1306100000000001980341008679900000000000                                                      0000000000000000000000198000000000000000                            0695603            0000000000000 33                                                   000022
19900000003695603005230000002781010  0000006071768842         0000006071768842    1506109                  106140610000000                        1506100000000015095399005269900000000000                                                      0000000000000000000001509500000000000000                            0695603            0000000000000 22                                                   000023
19900000003695603005230000002781010  0000006071777742         0000006071777742    1506109                  106140610000000                        1506100000000001585001013039900000000000                                                      0000000000000000000000158500000000000000                            0695603            0000000000000 33                                                   000024
19900000003695603005230000002781010  0000006071778546         0000006071778546    1506109                  106140610000000                        1506100000000001585001013039900000000000                                                      0000000000000000000000158500000000000000                            0695603            0000000000000 33                                                   000025
19900000003695603005230000002781010  0000006071782347         0000006071782347    1506109                  106140610000000                        1506100000000002685104007939900000000000                                                      0000000000000000000000268500000000000000                            0695603            0000000000000 33                                                   000026
19900000003695603005230000002781010  0000006071793946         0000006071793946    1506109                  106140610000000                        1506100000000003075341016159900000000000                                                      0000000000000000000000307500000000000000                            0695603            0000000000000 33                                                   000027
9201399                                                                                                                                                                                                                                                                                                                                                                                                   000028
